document_id,title,agency,file_group,neighbor_rank,neighbor_document_id,neighbor_title,neighbor_agency,neighbor_file_group,cosine_distance,cosine_similarity
doc_0096,65_HS1-101634279_100-DE-18221_Serial_844,FBI,PDF,1,doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,0.10799723863601685,0.8920027613639832
doc_0096,65_HS1-101634279_100-DE-18221_Serial_844,FBI,PDF,2,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.11295813322067261,0.8870418667793274
doc_0096,65_HS1-101634279_100-DE-18221_Serial_844,FBI,PDF,3,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.11878329515457153,0.8812167048454285
doc_0096,65_HS1-101634279_100-DE-18221_Serial_844,FBI,PDF,4,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.11978238821029663,0.8802176117897034
doc_0096,65_HS1-101634279_100-DE-18221_Serial_844,FBI,PDF,5,doc_0109,65_HS1-834228961_62-HQ-83894_Serial_130,FBI,PDF,0.12088668346405029,0.8791133165359497
doc_0096,65_HS1-101634279_100-DE-18221_Serial_844,FBI,PDF,6,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.12350589036941528,0.8764941096305847
doc_0096,65_HS1-101634279_100-DE-18221_Serial_844,FBI,PDF,7,doc_0100,65_HS1-834228961_62-HQ-83894_Section_10,FBI,PDF,0.12521064281463623,0.8747893571853638
doc_0096,65_HS1-101634279_100-DE-18221_Serial_844,FBI,PDF,8,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.12608224153518677,0.8739177584648132
doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,1,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.07624191045761108,0.9237580895423889
doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,2,doc_0100,65_HS1-834228961_62-HQ-83894_Section_10,FBI,PDF,0.08028173446655273,0.9197182655334473
doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,3,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.08049291372299194,0.9195070862770081
doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,4,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.08239483833312988,0.9176051616668701
doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,5,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.08325541019439697,0.916744589805603
doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,6,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.08425062894821167,0.9157493710517883
doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,7,doc_0098,65_HS1-834228961_62-HQ-83894_SUB_A,FBI,PDF,0.08890485763549805,0.911095142364502
doc_0097,65_HS1-101634279_100-DE-26505,FBI,PDF,8,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.089222252368927,0.910777747631073
doc_0086,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,1,doc_0085,"DOW-UAP-PR47, Unresolved UAP Report, INDOPACOM, 2023",Department of War,VID,0.046373724937438965,0.953626275062561
doc_0086,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,2,doc_0078,"DOW-UAP-PR40, Unresolved UAP Report, Middle East, 2020",Department of War,VID,0.05700993537902832,0.9429900646209717
doc_0086,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,3,doc_0079,"DOW-UAP-PR41, Unresolved UAP Report, Middle East, 2020",Department of War,VID,0.05855751037597656,0.9414424896240234
doc_0086,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,4,doc_0087,"DOW-UAP-PR49, Unresolved UAP Report, Department of the Army, 2026",Department of War,VID,0.06173145771026611,0.9382685422897339
doc_0086,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,5,doc_0076,"DOW-UAP-PR38, Unresolved UAP Report, Middle East, 2013",Department of War,VID,0.061925649642944336,0.9380743503570557
doc_0086,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,6,doc_0073,"DOW-UAP-PR28, Unresolved UAP Report, Greece, January 2024",Department of War,VID,0.0667496919631958,0.9332503080368042
doc_0086,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,7,doc_0074,"DOW-UAP-PR29, Unresolved UAP Report, United Arab Emirates, June 2024",Department of War,VID,0.06930392980575562,0.9306960701942444
doc_0086,"DOW-UAP-PR48, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,8,doc_0083,"DOW-UAP-PR45, Unresolved UAP Report, Middle East, 2020",Department of War,VID,0.07108902931213379,0.9289109706878662
doc_0110,65_HS1-834228961_62-HQ-83894_Serial_153,FBI,PDF,1,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.05808579921722412,0.9419142007827759
doc_0110,65_HS1-834228961_62-HQ-83894_Serial_153,FBI,PDF,2,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.06307476758956909,0.9369252324104309
doc_0110,65_HS1-834228961_62-HQ-83894_Serial_153,FBI,PDF,3,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.06327849626541138,0.9367215037345886
doc_0110,65_HS1-834228961_62-HQ-83894_Serial_153,FBI,PDF,4,doc_0099,65_HS1-834228961_62-HQ-83894_Section_1,FBI,PDF,0.06456238031387329,0.9354376196861267
doc_0110,65_HS1-834228961_62-HQ-83894_Serial_153,FBI,PDF,5,doc_0101,65_HS1-834228961_62-HQ-83894_Section_2,FBI,PDF,0.06520390510559082,0.9347960948944092
doc_0110,65_HS1-834228961_62-HQ-83894_Serial_153,FBI,PDF,6,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.06618297100067139,0.9338170289993286
doc_0110,65_HS1-834228961_62-HQ-83894_Serial_153,FBI,PDF,7,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.06653708219528198,0.933462917804718
doc_0110,65_HS1-834228961_62-HQ-83894_Serial_153,FBI,PDF,8,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.06703728437423706,0.9329627156257629
doc_0112,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,PDF,1,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.06940114498138428,0.9305988550186157
doc_0112,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,PDF,2,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.07323884963989258,0.9267611503601074
doc_0112,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,PDF,3,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.07399708032608032,0.9260029196739197
doc_0112,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,PDF,4,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.075381338596344,0.924618661403656
doc_0112,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,PDF,5,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.07567542791366577,0.9243245720863342
doc_0112,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,PDF,6,doc_0100,65_HS1-834228961_62-HQ-83894_Section_10,FBI,PDF,0.0761253833770752,0.9238746166229248
doc_0112,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,PDF,7,doc_0099,65_HS1-834228961_62-HQ-83894_Section_1,FBI,PDF,0.0769914984703064,0.9230085015296936
doc_0112,65_HS1-834228961_62-HQ-83894_Serial_220,FBI,PDF,8,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.07732534408569336,0.9226746559143066
doc_0114,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,PDF,1,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.052883028984069824,0.9471169710159302
doc_0114,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,PDF,2,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.0590057373046875,0.9409942626953125
doc_0114,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,PDF,3,doc_0100,65_HS1-834228961_62-HQ-83894_Section_10,FBI,PDF,0.05950963497161865,0.9404903650283813
doc_0114,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,PDF,4,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.06003326177597046,0.9399667382240295
doc_0114,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,PDF,5,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.06379836797714233,0.9362016320228577
doc_0114,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,PDF,6,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.06393688917160034,0.9360631108283997
doc_0114,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,PDF,7,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.06452888250350952,0.9354711174964905
doc_0114,65_HS1-834228961_62-HQ-83894_Serial_438,FBI,PDF,8,doc_0099,65_HS1-834228961_62-HQ-83894_Section_1,FBI,PDF,0.06635630130767822,0.9336436986923218
doc_0113,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,PDF,1,doc_0100,65_HS1-834228961_62-HQ-83894_Section_10,FBI,PDF,0.08662790060043335,0.9133720993995667
doc_0113,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,PDF,2,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.08841973543167114,0.9115802645683289
doc_0113,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,PDF,3,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.08847260475158691,0.9115273952484131
doc_0113,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,PDF,4,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.08890676498413086,0.9110932350158691
doc_0113,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,PDF,5,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.0919538140296936,0.9080461859703064
doc_0113,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,PDF,6,doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,0.0925438404083252,0.9074561595916748
doc_0113,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,PDF,7,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.09292787313461304,0.907072126865387
doc_0113,65_HS1-834228961_62-HQ-83894_Serial_403,FBI,PDF,8,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.09525561332702637,0.9047443866729736
doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,1,doc_0100,65_HS1-834228961_62-HQ-83894_Section_10,FBI,PDF,0.03993004560470581,0.9600699543952942
doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,2,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.04535031318664551,0.9546496868133545
doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,3,doc_0107,65_HS1-834228961_62-HQ-83894_Section_8,FBI,PDF,0.046135544776916504,0.9538644552230835
doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,4,doc_0106,65_HS1-834228961_62-HQ-83894_Section_7,FBI,PDF,0.04655122756958008,0.9534487724304199
doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,5,doc_0098,65_HS1-834228961_62-HQ-83894_SUB_A,FBI,PDF,0.04892921447753906,0.9510707855224609
doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,6,doc_0105,65_HS1-834228961_62-HQ-83894_Section_6,FBI,PDF,0.05237078666687012,0.9476292133331299
doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,7,doc_0103,65_HS1-834228961_62-HQ-83894_Section_4,FBI,PDF,0.053247153759002686,0.9467528462409973
doc_0115,65_HS1-834228961_62-HQ-83894_Serial_449,FBI,PDF,8,doc_0104,65_HS1-834228961_62-HQ-83894_Section_5,FBI,PDF,0.05324918031692505,0.946750819683075
doc_0140,FBI September 2023 Sighting - Composite Sketch,FBI,PDF,1,doc_0131,FBI Photo B23,FBI,PDF,0.14445799589157104,0.855542004108429
doc_0140,FBI September 2023 Sighting - Composite Sketch,FBI,PDF,2,doc_0120,FBI Photo B13,FBI,PDF,0.14938336610794067,0.8506166338920593
doc_0140,FBI September 2023 Sighting - Composite Sketch,FBI,PDF,3,doc_0130,FBI Photo B22,FBI,PDF,0.15372473001480103,0.846275269985199
doc_0140,FBI September 2023 Sighting - Composite Sketch,FBI,PDF,4,doc_0125,FBI Photo B18,FBI,PDF,0.15566402673721313,0.8443359732627869
doc_0140,FBI September 2023 Sighting - Composite Sketch,FBI,PDF,5,doc_0133,FBI Photo B3,FBI,PDF,0.15655624866485596,0.843443751335144
doc_0140,FBI September 2023 Sighting - Composite Sketch,FBI,PDF,6,doc_0123,FBI Photo B16,FBI,PDF,0.1575489640235901,0.8424510359764099
doc_0140,FBI September 2023 Sighting - Composite Sketch,FBI,PDF,7,doc_0122,FBI Photo B15,FBI,PDF,0.15788382291793823,0.8421161770820618
doc_0140,FBI September 2023 Sighting - Composite Sketch,FBI,PDF,8,doc_0136,FBI Photo B6,FBI,PDF,0.16073083877563477,0.8392691612243652
doc_0145,"NASA-UAP-VM2, Apollo 12, 1969",NASA,IMG,1,doc_0148,"NASA-UAP-VM5, Apollo 12, 1969",NASA,IMG,0.028187155723571777,0.9718128442764282
doc_0145,"NASA-UAP-VM2, Apollo 12, 1969",NASA,IMG,2,doc_0146,"NASA-UAP-VM3, Apollo 12, 1969",NASA,IMG,0.045727312564849854,0.9542726874351501
doc_0145,"NASA-UAP-VM2, Apollo 12, 1969",NASA,IMG,3,doc_0147,"NASA-UAP-VM4, Apollo 12, 1969",NASA,IMG,0.04932457208633423,0.9506754279136658
doc_0145,"NASA-UAP-VM2, Apollo 12, 1969",NASA,IMG,4,doc_0144,"NASA-UAP-VM1, Apollo 12, 1969",NASA,IMG,0.057583749294281006,0.942416250705719
doc_0145,"NASA-UAP-VM2, Apollo 12, 1969",NASA,IMG,5,doc_0149,"NASA-UAP-VM6, Apollo 17, 1972",NASA,IMG,0.06085848808288574,0.9391415119171143
doc_0145,"NASA-UAP-VM2, Apollo 12, 1969",NASA,IMG,6,doc_0152,"NASA-UAP-D1, Apollo 12 Transcript, 1969",NASA,PDF,0.14747196435928345,0.8525280356407166
doc_0145,"NASA-UAP-VM2, Apollo 12, 1969",NASA,IMG,7,doc_0153,"NASA-UAP-D2, Apollo 17 Transcript, 1972",NASA,PDF,0.1639934778213501,0.8360065221786499
doc_0145,"NASA-UAP-VM2, Apollo 12, 1969",NASA,IMG,8,doc_0155,"NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969",NASA,PDF,0.17261368036270142,0.8273863196372986
doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,1,doc_0153,"NASA-UAP-D2, Apollo 17 Transcript, 1972",NASA,PDF,0.12328946590423584,0.8767105340957642
doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,2,doc_0155,"NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969",NASA,PDF,0.12482583522796631,0.8751741647720337
doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,3,doc_0158,"NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973",NASA,PDF,0.12697583436965942,0.8730241656303406
doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,4,doc_0100,65_HS1-834228961_62-HQ-83894_Section_10,FBI,PDF,0.13022547960281372,0.8697745203971863
doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,5,doc_0108,65_HS1-834228961_62-HQ-83894_Section_9,FBI,PDF,0.1343485713005066,0.8656514286994934
doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,6,doc_0014,342_HS1-416511228_319.1 Flying Discs 1949,Department of War,PDF,0.135698139667511,0.864301860332489
doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,7,doc_0152,"NASA-UAP-D1, Apollo 12 Transcript, 1969",NASA,PDF,0.13586276769638062,0.8641372323036194
doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,8,doc_0001,59_214434_SP 16 [7.18.1963],Department of State,PDF,0.1374267339706421,0.8625732660293579
doc_0151,255_t_763_r1b_transcripts,NASA,PDF,1,doc_0154,"NASA-UAP-D3, Gemini 7 Transcript, 1965",NASA,PDF,0.04909706115722656,0.9509029388427734
doc_0151,255_t_763_r1b_transcripts,NASA,PDF,2,doc_0158,"NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973",NASA,PDF,0.10758453607559204,0.892415463924408
doc_0151,255_t_763_r1b_transcripts,NASA,PDF,3,doc_0153,"NASA-UAP-D2, Apollo 17 Transcript, 1972",NASA,PDF,0.10816419124603271,0.8918358087539673
doc_0151,255_t_763_r1b_transcripts,NASA,PDF,4,doc_0152,"NASA-UAP-D1, Apollo 12 Transcript, 1969",NASA,PDF,0.11547213792800903,0.884527862071991
doc_0151,255_t_763_r1b_transcripts,NASA,PDF,5,doc_0155,"NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969",NASA,PDF,0.12178105115890503,0.878218948841095
doc_0151,255_t_763_r1b_transcripts,NASA,PDF,6,doc_0157,"NASA-UAP-D6, Apollo 17 Technical Crew Debriefing, 1973",NASA,PDF,0.138109028339386,0.861890971660614
doc_0151,255_t_763_r1b_transcripts,NASA,PDF,7,doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,0.14259475469589233,0.8574052453041077
doc_0151,255_t_763_r1b_transcripts,NASA,PDF,8,doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,0.14757615327835083,0.8524238467216492
doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,1,doc_0153,"NASA-UAP-D2, Apollo 17 Transcript, 1972",NASA,PDF,0.07700908184051514,0.9229909181594849
doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,2,doc_0155,"NASA-UAP-D4, Apollo 11 Technical Crew Debriefing, 1969",NASA,PDF,0.08807533979415894,0.9119246602058411
doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,3,doc_0158,"NASA-UAP-D7, Skylab Techincal Crew Debriefing 1973",NASA,PDF,0.08888965845108032,0.9111103415489197
doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,4,doc_0152,"NASA-UAP-D1, Apollo 12 Transcript, 1969",NASA,PDF,0.09196662902832031,0.9080333709716797
doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,5,doc_0157,"NASA-UAP-D6, Apollo 17 Technical Crew Debriefing, 1973",NASA,PDF,0.09426701068878174,0.9057329893112183
doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,6,doc_0154,"NASA-UAP-D3, Gemini 7 Transcript, 1965",NASA,PDF,0.12006270885467529,0.8799372911453247
doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,7,doc_0150,255_413270_UFO's_and_Defense_What_Should_we_Prepare_For,NASA,PDF,0.14643484354019165,0.8535651564598083
doc_0156,"NASA-UAP-D5, Apollo 17 Crew Debriefing for Science, 1973",NASA,PDF,8,doc_0151,255_t_763_r1b_transcripts,NASA,PDF,0.14757615327835083,0.8524238467216492
doc_0159,255-t-763-r1b-excerpt,NASA,VID,1,doc_0151,255_t_763_r1b_transcripts,NASA,PDF,0.15268266201019287,0.8473173379898071
doc_0159,255-t-763-r1b-excerpt,NASA,VID,2,doc_0154,"NASA-UAP-D3, Gemini 7 Transcript, 1965",NASA,PDF,0.1736205816268921,0.8263794183731079
doc_0159,255-t-763-r1b-excerpt,NASA,VID,3,doc_0084,"DOW-UAP-PR46, Unresolved UAP Report, INDOPACOM, 2024",Department of War,VID,0.1780264973640442,0.8219735026359558
doc_0159,255-t-763-r1b-excerpt,NASA,VID,4,doc_0081,"DOW-UAP-PR43, Unresolved UAP Report, Africa, 2025",Department of War,VID,0.18057310581207275,0.8194268941879272
doc_0159,255-t-763-r1b-excerpt,NASA,VID,5,doc_0077,"DOW-UAP-PR39, Unresolved UAP Report, Middle East, 2020",Department of War,VID,0.18871217966079712,0.8112878203392029
doc_0159,255-t-763-r1b-excerpt,NASA,VID,6,doc_0082,"DOW-UAP-PR44, Unresolved UAP Report, Middle East, 2020",Department of War,VID,0.19013553857803345,0.8098644614219666
doc_0159,255-t-763-r1b-excerpt,NASA,VID,7,doc_0070,"DOW-UAP-D33, Mission Report, Greece, October 2023",Department of War,VID,0.19113296270370483,0.8088670372962952
doc_0159,255-t-763-r1b-excerpt,NASA,VID,8,doc_0075,"DOW-UAP-PR37, Unresolved UAP Report, Middle East, 2020",Department of War,VID,0.19790565967559814,0.8020943403244019
