Title,Agency,Release Date,Incident Date,Incident Location,PDF | Image Link,Type,Document Link,Source Filename,File Group,Output Path
"DOW-UAP-D23, Mission Report, United Arab Emirates, October 2023",Department of War,5/8/26,10/31/23,Persian Gulf,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D23__Mission_Report__United_Arab_Emirates__October_2023.mp4,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D23__Mission_Report__United_Arab_Emirates__October_2023.mp4,DOW-UAP-D23__Mission_Report__United_Arab_Emirates__October_2023.mp4,VID,ufo_release/Department of War/VID/DOW-UAP-D23__Mission_Report__United_Arab_Emirates__October_2023.mp4
"DOW-UAP-D23, Mission Report, United Arab Emirates, October 2023",Department of War,5/8/26,10/31/23,Persian Gulf,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D23__Mission_Report__United_Arab_Emirates__October_2023.mp4,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D23__Mission_Report__United_Arab_Emirates__October_2023.mp4,DOW-UAP-D23__Mission_Report__United_Arab_Emirates__October_2023.mp4,VID,ufo_release/Department of War/VID/DOW-UAP-D23__Mission_Report__United_Arab_Emirates__October_2023.mp4
"DOW-UAP-D25, Mission Report, Greece, January 2024",Department of War,5/8/26,1/25/24,Mediterranean Sea,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D25__Mission_Report__Greece__January_2024.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D25__Mission_Report__Greece__January_2024.pdf,DOW-UAP-D25__Mission_Report__Greece__January_2024.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D25__Mission_Report__Greece__January_2024.pdf
"DOW-UAP-D27, Mission Report, United Arab Emirates, October 2023",Department of War,5/8/26,6/7/24,Gulf of Oman,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D27__Mission_Report__United_Arab_Emirates__October_2023.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D27__Mission_Report__United_Arab_Emirates__October_2023.pdf,DOW-UAP-D27__Mission_Report__United_Arab_Emirates__October_2023.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D27__Mission_Report__United_Arab_Emirates__October_2023.pdf
"DOW-UAP-D28, Mission Report, Iraq, September 2024",Department of War,5/8/26,9/20/24,Iraq,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D28__Mission_Report__Iraq__September_2024.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D28__Mission_Report__Iraq__September_2024.pdf,DOW-UAP-D28__Mission_Report__Iraq__September_2024.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D28__Mission_Report__Iraq__September_2024.pdf
"DOW-UAP-D3, Mission Report, Arabian Gulf, 2020",Department of War,5/8/26,,,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D3__Mission_Report__Arabian_Gulf__2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D3__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D3__Mission_Report__Arabian_Gulf__2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D3__Mission_Report__Arabian_Gulf__2020.pdf
"DOW-UAP-D32, Mission Report, Syria, October 2024",Department of War,5/8/26,10/20/24,Syria,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,VID,ufo_release/Department of War/VID/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4
"DOW-UAP-D32, Mission Report, Syria, October 2024",Department of War,5/8/26,10/20/24,Syria,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,VID,ufo_release/Department of War/VID/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4
"DOW-UAP-D32, Mission Report, Syria, October 2024",Department of War,5/8/26,10/20/24,Syria,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4,VID,ufo_release/Department of War/VID/DOW-UAP-D32__Mission_Report__Syria__October_2024.mp4
"DOW-UAP-D33, Mission Report, Greece, October 2023",Department of War,5/8/26,10/27/23,Aegean Sea,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D33__Mission_Report__Greece__October_2023.mp4,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D33__Mission_Report__Greece__October_2023.mp4,DOW-UAP-D33__Mission_Report__Greece__October_2023.mp4,VID,ufo_release/Department of War/VID/DOW-UAP-D33__Mission_Report__Greece__October_2023.mp4
"DOW-UAP-D35, Mission Report, Greece, October 2023",Department of War,5/8/26,10/29/23,Aegean Sea,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D35__Mission_Report__Greece__October_2023.mp4,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D35__Mission_Report__Greece__October_2023.mp4,DOW-UAP-D35__Mission_Report__Greece__October_2023.mp4,VID,ufo_release/Department of War/VID/DOW-UAP-D35__Mission_Report__Greece__October_2023.mp4
"DOW-UAP-D38, Range Fouler Debrief, Middle East, May 2020",Department of War,5/8/26,5/14/20,Persian Gulf,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D38__Range_Fouler_Debrief__Middle_East__May_2020.mp4,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_videos/DOW-UAP-D38__Range_Fouler_Debrief__Middle_East__May_2020.mp4,DOW-UAP-D38__Range_Fouler_Debrief__Middle_East__May_2020.mp4,VID,ufo_release/Department of War/VID/DOW-UAP-D38__Range_Fouler_Debrief__Middle_East__May_2020.mp4
"DOW-UAP-D4, Mission Report, Arabian Gulf, 2020",Department of War,5/8/26,,,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D4__Mission_Report__Arabian_Gulf__2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D4__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D4__Mission_Report__Arabian_Gulf__2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D4__Mission_Report__Arabian_Gulf__2020.pdf
"DOW-UAP-D42, Range Fouler Debrief, Japan, 2023",Department of War,5/8/26,8/31/20,Arabian Gulf,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D42__Range_Fouler_Debrief__Japan__2023.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D42__Range_Fouler_Debrief__Japan__2023.pdf,DOW-UAP-D42__Range_Fouler_Debrief__Japan__2023.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D42__Range_Fouler_Debrief__Japan__2023.pdf
"DOW-UAP-D44, Range Fouler Reporting Form, Gulf of Aden, October 2020",Department of War,5/8/26,10/15/20,Arabian Sea,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D44__Range_Fouler_Reporting_Form__Gulf_of_Aden__October_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D44__Range_Fouler_Reporting_Form__Gulf_of_Aden__October_2020.pdf,DOW-UAP-D44__Range_Fouler_Reporting_Form__Gulf_of_Aden__October_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D44__Range_Fouler_Reporting_Form__Gulf_of_Aden__October_2020.pdf
"DOW-UAP-D48, Department of the Air Force Report, 1996",Department of War,5/8/26,9/10/96,,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D48__Department_of_the_Air_Force_Report__1996.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D48__Department_of_the_Air_Force_Report__1996.pdf,DOW-UAP-D48__Department_of_the_Air_Force_Report__1996.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D48__Department_of_the_Air_Force_Report__1996.pdf
"DOW-UAP-D49, Launch Summary, Vandenberg AFB, 2000",Department of War,5/8/26,2/3/00,,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D49__Launch_Summary__Vandenberg_AFB__2000.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D49__Launch_Summary__Vandenberg_AFB__2000.pdf,DOW-UAP-D49__Launch_Summary__Vandenberg_AFB__2000.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D49__Launch_Summary__Vandenberg_AFB__2000.pdf
"DOW-UAP-D5, Mission Report, Arabian Gulf, 2020",Department of War,5/8/26,,Mediterranean Sea,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D5__Mission_Report__Arabian_Gulf__2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D5__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D5__Mission_Report__Arabian_Gulf__2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D5__Mission_Report__Arabian_Gulf__2020.pdf
"DOW-UAP-D50, Email Correspondence, INDOPACOM, April 2025",Department of War,5/8/26,4/10/2025-4/11/2025,,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D50__Email_Correspondence__INDOPACOM__April_2025.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D50__Email_Correspondence__INDOPACOM__April_2025.pdf,DOW-UAP-D50__Email_Correspondence__INDOPACOM__April_2025.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D50__Email_Correspondence__INDOPACOM__April_2025.pdf
"DOW-UAP-D51, Email Correspondence, Pacific Time Zone, March 2023",Department of War,5/8/26,3/23/26,Pacific Time Zone,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D51__Email_Correspondence__Pacific_Time_Zone__March_2023.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D51__Email_Correspondence__Pacific_Time_Zone__March_2023.pdf,DOW-UAP-D51__Email_Correspondence__Pacific_Time_Zone__March_2023.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D51__Email_Correspondence__Pacific_Time_Zone__March_2023.pdf
"DOW-UAP-D52, Email Correspondance, NA, August 2024",Department of War,5/8/26,10/31/24,,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D52__Email_Correspondance__NA__August_2024.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D52__Email_Correspondance__NA__August_2024.pdf,DOW-UAP-D52__Email_Correspondance__NA__August_2024.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D52__Email_Correspondance__NA__August_2024.pdf
"DOW-UAP-D54, Mission Report, Mediterranean Sea, NA",Department of War,5/8/26,,Mediterranean Sea,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf,DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D54__Mission_Report__Mediterranean_Sea__NA.pdf
"DOW-UAP-D55, Mission Report, Syria, November 2016",Department of War,5/8/26,11/18/16,Syria,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D55__Mission_Report__Syria__November_2016.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D55__Mission_Report__Syria__November_2016.pdf,DOW-UAP-D55__Mission_Report__Syria__November_2016.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D55__Mission_Report__Syria__November_2016.pdf
"DOW-UAP-D56, Range Fouler Debrief, Arabian Sea, August 2020",Department of War,5/8/26,8/24/20,Arabian Sea,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D56__Range_Fouler_Debrief__Arabian_Sea__August_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D56__Range_Fouler_Debrief__Arabian_Sea__August_2020.pdf,DOW-UAP-D56__Range_Fouler_Debrief__Arabian_Sea__August_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D56__Range_Fouler_Debrief__Arabian_Sea__August_2020.pdf
"DOW-UAP-D57, Range Fouler Reporting Form, Gulf of Aden, September 2020",Department of War,5/8/26,9/4/20,Gulf of Aden,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D57__Range_Fouler_Reporting_Form__Gulf_of_Aden__September_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D57__Range_Fouler_Reporting_Form__Gulf_of_Aden__September_2020.pdf,DOW-UAP-D57__Range_Fouler_Reporting_Form__Gulf_of_Aden__September_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D57__Range_Fouler_Reporting_Form__Gulf_of_Aden__September_2020.pdf
"DOW-UAP-D58, Range Fouler Debrief, NA, October 2020",Department of War,5/8/26,10/27/20,,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D58__Range_Fouler_Debrief__NA__October_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D58__Range_Fouler_Debrief__NA__October_2020.pdf,DOW-UAP-D58__Range_Fouler_Debrief__NA__October_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D58__Range_Fouler_Debrief__NA__October_2020.pdf
"DOW-UAP-D6, Mission Report, Arabian Gulf, 2020",Department of War,5/8/26,,Pacific Ocean,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D6__Mission_Report__Arabian_Gulf__2020.pdf
"DOW-UAP-D60, Mission Report, Persian Gulf, August 2020",Department of War,5/8/26,8/8/20,Persian Gulf,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D60__Mission_Report__Persian_Gulf__August_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D60__Mission_Report__Persian_Gulf__August_2020.pdf,DOW-UAP-D60__Mission_Report__Persian_Gulf__August_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D60__Mission_Report__Persian_Gulf__August_2020.pdf
"DOW-UAP-D61, Mission Report, Persian Gulf, August 2020",Department of War,5/8/26,8/27/20,Persian Gulf,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf,DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D61__Mission_Report__Persian_Gulf__August_2020.pdf
"DOW-UAP-D62, Mission Report, Strait of Hormuz, September 2020",Department of War,5/8/26,9/16/20,Strait of Hormuz,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf,DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D62__Mission_Report__Strait_of_Hormuz__September_2020.pdf
"DOW-UAP-D63, Mission Report, Strait of Hormuz, October 2020",Department of War,5/8/26,10/1/20,Strait of Hormuz,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf,DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D63__Mission_Report__Strait_of_Hormuz__October_2020.pdf
"DOW-UAP-D64, Mission Report, Iran, November 2020",Department of War,5/8/26,11/2/20,Iran,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf,DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D64__Mission_Report__Iran__November_2020.pdf
"DOW-UAP-D65, Mission Report, Persian Gulf, July 2020",Department of War,5/8/26,7/16/20,Persian Gulf,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf,DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D65__Mission_Report__Persian_Gulf__July_2020.pdf
"DOW-UAP-D7, Mission Report, Arabian Gulf, 2020",Department of War,5/8/26,,,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D7__Mission_Report__Arabian_Gulf__2020.pdf,PDF,file:///home/prime/Documents/g3/ufo/uap_files/AARO_2026_release_01_pdfs/DOW-UAP-D7__Mission_Report__Arabian_Gulf__2020.pdf,DOW-UAP-D7__Mission_Report__Arabian_Gulf__2020.pdf,PDF,ufo_release/Department of War/PDF/DOW-UAP-D7__Mission_Report__Arabian_Gulf__2020.pdf
